{
	[1001] = {
		["chapter_id"] = 1,
		["class_id"] = "战术终端",
		["class_sort_idx"] = 3,
		["desc"] = "终端会自动为生命值[c 41baff]50%以下[/c]的同调者施加[c 41baff]护盾[/c]，为其抵御后续受到的伤害。\n终端施加护盾会消耗生命值下方的[c 41baff]能量[/c]，能量会随时间[c 41baff]缓慢恢复[/c]。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 8,
		["name"] = "终端护盾",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_terminal_healing",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/1011_Terminal.png",
		["word_sort_idx"] = 1,
		["word_sub_sort_idx"] = 1,
	},
	[1012] = {
		["ID"] = 1012,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 1,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，可以根据不同局势，更换适合应对当前情况的同调者上场。\n[c 41baff]轮换下场[/c]的角色[c 41baff]冷却结束[/c]后才可重新上场。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 10,
		["name"] = "战略部署",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_switch_role_during_battle",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/SwitchRole01.bk2",
		["word_sort_idx"] = 16,
		["word_sub_sort_idx"] = 1,
	},
	[1013] = {
		["ID"] = 1013,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 2,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "场景中，存在部分可操作的[c 41baff]机关[/c]，可以点击使用来创造有利于我方的局面。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 3,
		["name"] = "机关使用",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_gear_use",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/Gear.png",
		["word_sort_idx"] = 1,
		["word_sub_sort_idx"] = 1,
	},
	[1014] = {
		["ID"] = 1014,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 2,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "能阻挡所有[c 41baff]【投射物】[/c]攻击，阻挡一定次数或持续一定时间后消失。\n请注意，屏障只能阻挡来自敌人的攻击，敌人自身仍然可以直接越过屏障。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 7,
		["name"] = "屏障",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_projectile_shield",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9702_shield04.png",
		["word_sort_idx"] = 18,
		["word_sub_sort_idx"] = 1,
	},
	[1015] = {
		["ID"] = 1015,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 2,
		["class_id"] = "战术终端",
		["class_sort_idx"] = 3,
		["desc"] = "战术终端拥有不同的技能，需要灵活应用来应对不同的战斗。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 7,
		["name"] = "终端技能",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_terminal_skill",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9601_GateSkill.png",
		["word_sort_idx"] = 2,
		["word_sub_sort_idx"] = 1,
	},
	[1016] = {
		["ID"] = 1016,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 2,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，某些远程敌人会从远处发射导弹等投射物。其中一些投射物可以被战斗防御终端提前识别、标记。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 15,
		["name"] = "投射物",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_projectile",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9101_Projectile.png",
		["word_sort_idx"] = 19,
		["word_sub_sort_idx"] = 1,
	},
	[1017] = {
		["ID"] = 1017,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，某些远程敌人会从远处发射导弹等投射物。可以通过某些同调者的技能来进行[c 41baff]拦截破坏[/c]。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 5,
		["name"] = "空中拦截",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_projectile_intercept",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/9101_Projectile01.bk2",
		["word_sort_idx"] = 20,
		["word_sub_sort_idx"] = 1,
	},
	[1018] = {
		["ID"] = 1018,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，某些敌人可生成墙型屏障抵御来自屏障外的[c 41baff]平射攻击[/c]。\n若想有效攻击屏障内的敌人，可以部署从上方攻击或能越过屏障攻击的同调者。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 30,
		["name"] = "墙型屏障",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_shield_wall",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9702_shield01.png",
		["word_sort_idx"] = 21,
		["word_sub_sort_idx"] = 1,
	},
	[1019] = {
		["ID"] = 1019,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，某些敌人可生成圆顶屏障抵御来自[c 41baff]上方[/c]的攻击。\n若想有效攻击屏障内的敌人，可以部署平射进攻的同调者。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 30,
		["name"] = "圆顶屏障",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_shield_circle",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9702_shield02.png",
		["word_sort_idx"] = 22,
		["word_sub_sort_idx"] = 1,
	},
	[1020] = {
		["ID"] = 1020,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，某些敌人可生成穹顶屏障抵御[c 41baff]全方位[/c]的攻击。\n若想有效攻击屏障内的敌人，必须寻求其他攻击手段。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 4,
		["name"] = "穹顶屏障",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_shield_dome",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9702_shield03.png",
		["word_sort_idx"] = 23,
		["word_sub_sort_idx"] = 1,
	},
	[1021] = {
		["ID"] = 1021,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "基础操作",
		["class_sort_idx"] = 1,
		["desc"] = "在战斗中，某些敌人可生成屏障抵御攻击。\n某些同调者的技能可以[c 41baff]破坏[/c]敌人的屏障",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 11,
		["name"] = "屏障骇入",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_turn_off_shield",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/9703_Shield3.bk2",
		["word_sort_idx"] = 24,
		["word_sub_sort_idx"] = 1,
	},
	[1022] = {
		["ID"] = 1022,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 2,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "当战场上存在环境设施[c 41baff]【消防栓】[/c]时，点击启动，即可在战场中制造出一片[img src=\"Interface/Resource/Game/DrawShow/icon_element02.png\" lift=\"-4\" size=\"28,28\"][c 7eb7e8]水元素[/c]区域。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 3,
		["name"] = "消防栓",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_hydrant",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/9201_plug.bk2",
		["word_sort_idx"] = 2,
		["word_sub_sort_idx"] = 1,
	},
	[1023] = {
		["ID"] = 1023,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "在[img src=\"Interface/Resource/Game/DrawShow/icon_element02.png\" lift=\"-4\" size=\"28,28\"][c 7eb7e8]水元素[/c]区域内，漏电的[c 41baff]【落地电箱】[/c]会在周围生成[img src=\"Interface/Resource/Game/DrawShow/icon_element04.png\" lift=\"-4\" size=\"28,28\"][c dab886]雷元素[/c]，进而触发[c 41baff]传导反应[/c]。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 2,
		["name"] = "废弃电箱",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_electric_box",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9202_ElectircBox01.png",
		["word_sort_idx"] = 3,
		["word_sub_sort_idx"] = 1,
	},
	[1024] = {
		["ID"] = 1024,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 10,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "不知道被谁破坏、[c 41baff]持续漏电的电箱[/c]，会通过水面发生[c 41baff]【传导反应】[/c]。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 2,
		["name"] = "可破坏的电箱",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_destructible_electric_box",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/9202_Gear2.bk2",
		["word_sort_idx"] = 4,
		["word_sub_sort_idx"] = 1,
	},
	[1025] = {
		["ID"] = 1025,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 3,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "意识幻城中的黑雾可以被灯光驱散。\n持续受到灯光照射的敌人会被[c 41baff]眩晕[/c]且受到更多[img src=\"Interface/Resource/Game/DrawShow/icon_element07.png\" lift=\"-4\" size=\"28,28\"][c 9eacba]物理[/c]伤害。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 2,
		["name"] = "聚光灯",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_spotlight",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/1201_Spotlight.png",
		["word_sort_idx"] = 5,
		["word_sub_sort_idx"] = 1,
	},
	[1026] = {
		["ID"] = 1026,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 3,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "固定在同一条轨道两侧的舞台聚光灯，可通过双控开关控制。\n[c 41baff]打开[/c]一侧的聚光灯后，另一侧就会[c 41baff]关闭[/c]，请把握好使用节奏。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 4,
		["name"] = "同轴聚光灯",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_movable_spotlight",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/1204_Light.bk2",
		["word_sort_idx"] = 6,
		["word_sub_sort_idx"] = 1,
	},
	[1027] = {
		["ID"] = 1027,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 4,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "由白荆科技研发的外勤专用路障，坚固且难以跨越，可阻挡部署位置上敌我双方的移动，但遭受一定程度的攻击后仍会损坏。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 5,
		["name"] = "Ｘ能源路障",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_barricade",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/1305_gear01.png",
		["word_sort_idx"] = 7,
		["word_sub_sort_idx"] = 1,
	},
	[1028] = {
		["ID"] = 1028,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 4,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "大型防卫设施，激活后可在一定时间内对周边目标施放脉冲式电击，多用于预防道路冲关。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 5,
		["name"] = "高压防冲关设施",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_battery",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/1305_Gear.bk2",
		["word_sort_idx"] = 8,
		["word_sub_sort_idx"] = 1,
	},
	[1029] = {
		["ID"] = 1029,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 4,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "战场上弥漫绿色毒雾时，敌方进入毒雾区域会将会进入[c 41baff]【隐匿】[/c]状态。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 9,
		["name"] = "毒雾说明-藏匿",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_poison_fog_01",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/1306_Smog01.png",
		["word_sort_idx"] = 9,
		["word_sub_sort_idx"] = 1,
	},
	[1030] = {
		["ID"] = 1030,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 4,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "我方远程攻击无法命中处于[c 41baff]【隐匿】[/c]状态的敌人，但是可以通过将同调者移入毒雾内进行侦查来发现敌方。\n处于毒雾内的同调者会持续流逝生命，在毒雾中越久，生命流逝速度越快。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 9,
		["name"] = "毒雾说明-应对",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_poison_fog_02",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/1306_Smog02.png",
		["word_sort_idx"] = 10,
		["word_sub_sort_idx"] = 1,
	},
	[1031] = {
		["ID"] = 1031,
		["category_id"] = "战斗教学",
		["category_sort_idx"] = 2,
		["chapter_id"] = 4,
		["class_id"] = "机关玩法",
		["class_sort_idx"] = 2,
		["desc"] = "由电动机带动风叶旋转驱动气流的电器，最大功率运行时可以瞬间吹出强烈的气流，[c 41baff]吹散[/c]区域内的毒雾，并使轻型单位[c 41baff]位移[/c]，使用之后马达需要长时间冷却。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 11,
		["name"] = "排风扇",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_fan",
		["txt_path"] = "",
		["video_path"] = "movies/combat_guide/1306_Smog03.bk2",
		["word_sort_idx"] = 11,
		["word_sub_sort_idx"] = 1,
	},
	[1032] = {
		["ID"] = 1032,
		["category_id"] = "同调者",
		["category_sort_idx"] = 1,
		["chapter_id"] = 2,
		["class_id"] = "元素系统",
		["class_sort_idx"] = 3,
		["desc"] = "处于[img src=\"Interface/Resource/Game/DrawShow/icon_element01.png\" lift=\"-4\" size=\"28,28\"][c dc6e6e]炎元素[/c]区域上的敌人，[c 41baff]每秒[/c]受到当前生命[c 41baff]1%[/c]的炎元素伤害（最多不超过刻印终端属性）。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 15,
		["name"] = "炎元素区域",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_1",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/element_fire.png",
		["word_sort_idx"] = 8,
		["word_sub_sort_idx"] = 1,
	},
	[1033] = {
		["ID"] = 1033,
		["category_id"] = "同调者",
		["category_sort_idx"] = 1,
		["chapter_id"] = 10,
		["class_id"] = "元素系统",
		["class_sort_idx"] = 3,
		["desc"] = "处于[img src=\"Interface/Resource/Game/DrawShow/icon_element02.png\" lift=\"-4\" size=\"28,28\"][c 7eb7e8]水元素[/c]区域上的敌人，受到的[c 7eb7e8]水元素[/c]伤害提升10%。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 7,
		["name"] = "水元素区域",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_2",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/9401_Water02.png",
		["word_sort_idx"] = 9,
		["word_sub_sort_idx"] = 1,
	},
	[1034] = {
		["ID"] = 1034,
		["category_id"] = "同调者",
		["category_sort_idx"] = 1,
		["chapter_id"] = 10,
		["class_id"] = "元素系统",
		["class_sort_idx"] = 3,
		["desc"] = "处于[img src=\"Interface/Resource/Game/DrawShow/icon_element05.png\" lift=\"-4\" size=\"28,28\"][c 8dbfd4]霜元素[/c]区域的敌人，一定时间后将[c 41baff]冻结[/c]。\n冻结后受到霜元素伤害，有概率触发【霜灭】被[c 41baff]直接击败[/c]。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 13,
		["name"] = "霜元素区域",
		["show_key_in_faq"] = "combat_3",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/element_ice_area_01.png",
		["word_sort_idx"] = 10,
		["word_sub_sort_idx"] = 1,
	},
	[1035] = {
		["ID"] = 1035,
		["category_id"] = "同调者",
		["category_sort_idx"] = 1,
		["chapter_id"] = 10,
		["class_id"] = "元素系统",
		["class_sort_idx"] = 3,
		["desc"] = "当目标处于[img src=\"Interface/Resource/Game/DrawShow/icon_element02.png\" lift=\"-4\" size=\"28,28\"][c 7eb7e8]水元素[/c]区域上，受到[img src=\"Interface/Resource/Game/DrawShow/icon_element01.png\" lift=\"-4\" size=\"28,28\"][c dc6e6e]炎元素[/c]伤害时，或者\n当目标处于[img src=\"Interface/Resource/Game/DrawShow/icon_element01.png\" lift=\"-4\" size=\"28,28\"][c dc6e6e]炎元素[/c]区域上，受到[img src=\"Interface/Resource/Game/DrawShow/icon_element02.png\" lift=\"-4\" size=\"28,28\"][c 7eb7e8]水元素[/c]伤害时，触发[c 41baff]【汽化】[/c]反应：\n生成雾化区域，该区域中的友方同调者受到的伤害[c 41baff]降低50%[/c]。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 15,
		["name"] = "元素反应【汽化】",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_4",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/element_vaporize.png",
		["word_sort_idx"] = 11,
		["word_sub_sort_idx"] = 1,
	},
	[1036] = {
		["ID"] = 1036,
		["category_id"] = "同调者",
		["category_sort_idx"] = 1,
		["chapter_id"] = 10,
		["class_id"] = "元素系统",
		["class_sort_idx"] = 3,
		["desc"] = "当目标处于[img src=\"Interface/Resource/Game/DrawShow/icon_element01.png\" lift=\"-4\" size=\"28,28\"][c dc6e6e]炎元素[/c]区域上，受到[img src=\"Interface/Resource/Game/DrawShow/icon_element04.png\" lift=\"-4\" size=\"28,28\"][c dab886]雷元素[/c]伤害时触发[c 41baff]【爆燃】[/c]反应：\n额外造成一次基于触发者[c 41baff]攻击力[/c]和[c 41baff]专精值[/c]的伤害（不会清除炎元素区域）。\n反应免疫类型为炎或雷的单位及部分特殊单位可免疫爆燃反应。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 16,
		["name"] = "元素反应【爆燃】",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_5",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/element_detonation.png",
		["word_sort_idx"] = 12,
		["word_sub_sort_idx"] = 1,
	},
	[1037] = {
		["ID"] = 1037,
		["category_id"] = "同调者",
		["category_sort_idx"] = 1,
		["chapter_id"] = 10,
		["class_id"] = "元素系统",
		["class_sort_idx"] = 3,
		["desc"] = "当目标处于[img src=\"Interface/Resource/Game/DrawShow/icon_element01.png\" lift=\"-4\" size=\"28,28\"][c dc6e6e]炎元素[/c]区域上，受到[img src=\"Interface/Resource/Game/DrawShow/icon_element05.png\" lift=\"-4\" size=\"28,28\"][c 8dbfd4]霜元素[/c]伤害时，或者\n当目标处于[img src=\"Interface/Resource/Game/DrawShow/icon_element05.png\" lift=\"-4\" size=\"28,28\"][c 8dbfd4]霜元素[/c]区域上，受到[img src=\"Interface/Resource/Game/DrawShow/icon_element01.png\" lift=\"-4\" size=\"28,28\"][c dc6e6e]炎元素[/c]伤害时，触发[c 41baff]【消融】[/c]反应：\n降低该区域内敌对目标5%[c 41baff]基础减伤[/c]，最多降低60%基础减伤（属于[link type='combat' tid='150']）。\n反应免疫类型为炎或霜的单位及部分特殊单位可免疫消融反应。",
		["event"] = "",
		["is_first_show"] = false,
		["is_show"] = true,
		["level_id"] = 17,
		["name"] = "元素反应【消融】",
		["reward_progress"] = 1,
		["show_key_in_faq"] = "combat_6",
		["txt_path"] = "",
		["video_path"] = "TeachingPhotoBG/element_ablation.png",
		["word_sort_idx"] = 13,
		["word_sub_sort_idx"] = 1,
	},
	[1038] = {
		["ID"] = 1038,
