{
	[10001] = {
	[10004] = {
		["affix_enable"] = 8004,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "同调者每次[c ffffff]受到治疗[/c]时，提高自己[c ffffff]1%[/c]额外攻击力，最多叠加[c ffffff]10[/c]层，每获得一名[c ffffff]护佑者[/c]提高叠加上限10层，\n[c 8b9fac]层数上限60%[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "医疗部根据监督体质配制的健康药水，工作过晚感到疲惫时服用少许，可以起到一个安慰剂的作用。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0004",
		["id"] = 10004,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "医疗部特供药剂",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "受治疗时提升额外攻击力。",
		["show_idx"] = 4,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10005] = {
		["affix_enable"] = 8005,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "铁御造成的伤害提升[c ffffff]200%[/c]，\n轻卫造成的伤害提升[c ffffff]50[/c]%，\n并且使所有同调者受到的伤害减少[c ffffff]10%[/c]，每获得一名[c ffffff]铁御[/c]额外减少[c ffffff]10%[/c]，每获得一名[c ffffff]轻卫[/c]额外减少[c ffffff]5%[/c]，\n[c 8b9fac]减伤上限40%[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "印着R.E.D.标记的防弹盾牌，上面有一些被钝器砍砸过的痕迹。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0005",
		["id"] = 10005,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "防弹盾牌",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]铁御/轻卫[/c]的数量降低受到的伤害。",
		["show_idx"] = 5,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10006] = {
		["affix_enable"] = 8007,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "对处于控制状态的敌人造成的伤害提升[c ffffff]40%[/c]，每获得一名同调者，提高的伤害增加[c ffffff]5%[/c]。\n[c 8b9fac]上限100%[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "某次在游乐园团建时购买的纪念品。\n“竟然会有人花钱买这个吗！白送都觉得占背包格子啊！”",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0006",
		["id"] = 10006,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "小丑面具",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]同调者数量[/c]提升伤害。",
		["show_idx"] = 6,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10007] = {
		["affix_enable"] = 8012,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "刻印攻击提升[c ffffff]10[/c]点，\n每获得一名[c ffffff]同调者[/c]增加[c ffffff]3[/c]点效果，若所属势力为白荆科技，额外增加[c ffffff]3[/c]点效果。\n[c 8b9fac]上限40点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "封面印有白荆LOGO的员工手册，每位白荆新成员加入时都会收到一本，但是据说很少有人会真的看完。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0007",
		["id"] = 10007,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "《白荆员工守则》",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]同调者数量[/c]提升刻印攻击。",
		["show_idx"] = 7,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10008] = {
		["affix_enable"] = 8013,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "筑术师使用异核技能时，回复所有筑术师的[c ffffff]异核充能[/c]，回复的秒数相当于开战至今所有筑术师使用的异核技能次数的[c ffffff]3[/c]倍。\n刻印攻击提升[c ffffff]10[/c]点，\n每获得一名[c ffffff]筑术师[/c]增加[c ffffff]5[/c]点。\n[c 8b9fac]上限60点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "“是我瞎了吗，什么都看不见！”\n“使用前请把目镜盖打开。”",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0008",
		["id"] = 10008,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "高倍望远镜",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]筑术师数量[/c]提升刻印攻击。",
		["show_idx"] = 8,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10009] = {
		["affix_enable"] = 8014,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "铁御、轻卫、尖锋受到的伤害降低[c ffffff]15%[/c]。\n 刻印专精提升[c ffffff]10[/c]点，\n每获得一名[c ffffff]铁御[/c]增加[c ffffff]10[/c]点，\n每获得一名[c ffffff]轻卫[/c]增加[c ffffff]5[/c]点。\n[c 8b9fac]上限60点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "原本放置在健身房的角落，后来不知道是谁提议会议室也应该放一个……",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0009",
		["id"] = 10009,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "训练型沙袋",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]铁御/轻卫数量[/c]提升刻印专精。",
		["show_idx"] = 9,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10010] = {
		["affix_enable"] = 8015,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "产生[link type='combat' tid='12']时， 刻印体质提升[c ffffff]10[/c]点，\n每获得一名[c dc6e6e]炎属性[/c]同调者增加[c ffffff]5[/c]点。\n[c 8b9fac]上限60点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "干巴巴的滋味难以下咽，不过如果要去物资匮乏的地区出外勤，还是随身携带一些吧。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0010",
		["id"] = 10010,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "葱油味压缩饼干",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c dc6e6e]炎属性[/c]同调者数量提升刻印体质。",
		["show_idx"] = 10,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10011] = {
		["affix_enable"] = 8016,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "受到来自空中的攻击时，对攻击来源进行反击，造成相当于自身生命最大值[c ffffff]30%[/c]的伤害。\n每获得一名[c dc6e6e]炎属性[/c]同调者增加[c ffffff]10%[/c]，\n[c 8b9fac]上限100%[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "原生于沙漠地区的艳丽花朵。别碰，如果被花刺扎到，会比徒手捏仙人掌还疼。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0011",
		["id"] = 10011,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "伊南纳玫瑰",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c dc6e6e]炎属性[/c]同调者数量提升对空反击伤害。",
		["show_idx"] = 11,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10012] = {
		["affix_enable"] = 8017,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "使用连击技能后回复[c ffffff]1[/c]次技能次数，若使用者是[c ffffff]司危[/c]，则该次连击技能还会回复司危[c ffffff]30[/c]秒异核充能。\n刻印专精提升[c ffffff]10[/c]点，\n每获得一名[c ffffff]护佑者[/c]或[c ffffff]游徒[/c]增加[c ffffff]5[/c]点，[c ffffff]司危[/c]和[c ffffff]芙蕖[/c]额外增加[c ffffff]5[/c]点。\n[c 8b9fac]上限60点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "“啊啊啊啊啊啊啊啊啊啊啊啊！！！妈妈的乖宝们！！！BS世界第一！！！！！”",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0012",
		["id"] = 10012,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "《Binary Star数字专辑》",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]护佑者/游徒数量[/c]提升刻印专精。",
		["show_idx"] = 12,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10013] = {
		["affix_enable"] = 8019,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "[link type='combat' tid='4']发生后，己方所有游徒回复[c ffffff]10秒[/c]异核充能。\n刻印攻击提升[c ffffff]10[/c]点，\n每获得一名[c 9e7fbd]蚀属性[/c]同调者增加[c ffffff]5[/c]点。\n[c 8b9fac]上限60点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "外形古典别致的手提箱，锁孔附有炼金回路，从风格上看，应该是来自特默里恩。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0013",
		["id"] = 10013,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "神秘手提箱",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c 9e7fbd]蚀属性[/c]同调者数量提升刻印攻击。",
		["show_idx"] = 13,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10014] = {
		["affix_enable"] = 8020,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "战术家使用[c ffffff]主动技能[/c]后，若剩余技能次数不少于[c ffffff]2[/c]次则指令冷却立即降低[c ffffff]70%[/c]，若剩余技能次数为[c ffffff]0[/c]则立即恢复[c ffffff]1[/c]次技能次数。\n刻印专精提升[c ffffff]10[/c]点，\n每获得一名[c ffffff]战术家[/c]增加[c ffffff]5[/c]点。（所属势力是博物学会相关时，增加[c ffffff]10[/c]点）\n[c 8b9fac]上限60点[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "《尘封的荣光——厄亚帝国时期文物精品展》",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0014",
		["id"] = 10014,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "海临博物馆特展门票",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]战术家数量[/c]提升刻印专精。",
		["show_idx"] = 14,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10015] = {
		["affix_enable"] = 8023,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "同调者[c ffffff]生命值最大值[/c]提升[c ffffff]15%[/c]，\n每获得一名[c ffffff]护佑者[/c]增加[c ffffff]5%[/c]。（[c 74c9aa]风属性[/c]或[c 9e7fbd]蚀属性[/c]护佑者增加[c ffffff]10%[/c]）\n[c 8b9fac]上限60%[/c]",
		["effect_count"] = -1,
		["effect_desc"] = "“重要的不是下午茶吃什么，而是我们需要在这个疲惫不堪的时间段放松身心。”",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0015",
		["id"] = 10015,
		["is_in_default_pool"] = true,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "下午茶精选套餐",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "根据[c ffffff]护佑者数量[/c]提升刻印体质。",
		["show_idx"] = 15,
		["sub_type"] = 1,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10020] = {
		["affix_enable"] = 8044,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["core_talisman_id"] = 12007,
		["desc"] = "安保机械解锁强力招式，\n[c ffffff]每10秒[/c]对正前方弧形范围造成[c ffffff]10000[/c]点[link type='combat' tid='22']，思维演绎中每获得[c ffffff]1[/c]名筑术师，该伤害提高{1}点。",
		["effect_count"] = -1,
		["effect_desc"] = "安保机械·X的重要部件，配置在机器底部，能够增强机体稳定性，以便使用强力招式。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0028",
		["id"] = 10020,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 3,
		["name"] = "安保型·尼龙链条",
		["rarity"] = 2,
		["script"] = "",
		["short_desc"] = "安保机械每隔一段时间对前方发动[c ffffff]大威力[/c]的斩击。",
		["show_idx"] = 28,
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 150,
		["values"] = {
		},
	},
	[10021] = {
		["affix_enable"] = 8045,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["core_talisman_id"] = 12007,
		["desc"] = "战斗开始时，安保机械感知四周，为场上最多{1}名[c 9eacba]物理[/c]、[c 74c9aa]风[/c]、[c 9e7fbd]蚀[/c]元素同调者激活能量区域，每秒对能量区域中的敌人造成[link type='combat' tid='22']，数值相当于能量区域隶属者生命上限的{2}。",
		["effect_count"] = -1,
		["effect_desc"] = "安保机械·X的重要部件，通过全方位扫描周围环境，感应异常能量波动。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0029",
		["id"] = 10021,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 3,
		["name"] = "安保型·传感器",
		["rarity"] = 2,
		["script"] = "",
		["short_desc"] = "安保机械为[c 9eacba]物理[/c]、[c 74c9aa]风[/c]、[c 9e7fbd]蚀[/c]同调者激活能量区域。",
		["show_idx"] = 29,
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 150,
		["values"] = {
		},
	},
	[10022] = {
		["affix_enable"] = 8046,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["core_talisman_id"] = 12007,
		["desc"] = "解锁安保机械检修模块，耐久度低于[c ffffff]33%[/c]时回复最大耐久度{1}的耐久度，该效果最多触发[c ffffff]2[/c]次。\n在检修模块消耗殆尽前，每隔5秒安保机械会获得{2}点蚀爆值。",
		["effect_count"] = -1,
		["effect_desc"] = "安保机械·X的重要部件，可以检测各项功能是否正常运行及内部组件的磨损程度。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0030",
		["id"] = 10022,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 3,
		["name"] = "安保型·检修装置",
		["rarity"] = 2,
		["script"] = "",
		["short_desc"] = "解锁安保机械检修模块，使其能够自我修复。",
		["show_idx"] = 30,
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 150,
		["values"] = {
		},
	},
	[10023] = {
		["affix_enable"] = 8047,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["core_talisman_id"] = 12007,
		["desc"] = "安保机械的耐久度上限增加{1}。",
		["effect_count"] = -1,
		["effect_desc"] = "安保机械·X的重要部件，可使其如城墙般可靠。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0031",
		["id"] = 10023,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 3,
		["name"] = "安保型·城墙系统",
		["rarity"] = 2,
		["script"] = "",
		["short_desc"] = "安保机械的耐久度大幅提升。",
		["show_idx"] = 31,
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 150,
		["values"] = {
		},
	},
	[10024] = {
		["affix_enable"] = 8048,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "[c ffffff]额外召唤一台[/c]白荆作战单位",
		["effect_count"] = -1,
		["effect_desc"] = "白荆科技保密部门与九旻基地合作研发的安保型防御武器，配备了人工驾驶舱，目前正在实战测试阶段，尚未投入量产。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10024,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "额外支援",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "[c ffffff]额外召唤一台[/c]白荆作战单位",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10025] = {
		["affix_enable"] = 8050,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["core_talisman_id"] = 12008,
		["desc"] = "冲锋机械的射击速度提高{1}，场上游徒、筑术师的攻击速度提升[c ffffff]一半[/c]的数值。",
		["effect_count"] = -1,
		["effect_desc"] = "冲锋机械的重要部件，极大提升了装弹效率，使机器可以更快速地进行射击。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0033",
		["id"] = 10025,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 3,
		["name"] = "冲锋型·加速供弹器",
		["rarity"] = 2,
		["script"] = "",
		["short_desc"] = "冲锋机械与游徒、筑术师的攻击速度大幅提升。",
		["show_idx"] = 33,
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 150,
		["values"] = {
		},
	},
	[10026] = {
		["affix_enable"] = 8051,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["core_talisman_id"] = 12008,
		["desc"] = "冲锋机械射出的子弹数量提升[c ffffff]200%[/c]，但变得更分散，且射击速度[c ffffff]减半[/c]。\n子弹命中目标后，降低目标{1}物理抗性，持续10秒。",
		["effect_count"] = -1,
		["effect_desc"] = "冲锋机械的重要部件，在原有弹匣的基础上进一步扩容，可以搭载三倍子弹。",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "",
		["icon"] = "rogue_talisman_0034",
		["id"] = 10026,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 3,
		["name"] = "冲锋型·旋转弹匣",
		["rarity"] = 2,
		["script"] = "",
		["short_desc"] = "冲锋机械大幅提升射出的弹药数量并降低物理抗性。",
		["show_idx"] = 34,
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 150,
		["values"] = {
		},
	},
	[10027] = {
		["affix_enable"] = 8052,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "冲锋机械的攻击变为[c dc6e6e]炎元素[/c]伤害",
		["effect_count"] = -1,
		["effect_desc"] = "",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10027,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "冲锋型·子弹附魔·炎",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "冲锋机械的攻击变为[c dc6e6e]炎元素[/c]伤害",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10028] = {
		["affix_enable"] = 8053,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "冲锋机械的攻击变为[c 7eb7e8]水元素[/c]伤害",
		["effect_count"] = -1,
		["effect_desc"] = "",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10028,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "冲锋型·子弹附魔·水",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "冲锋机械的攻击变为[c 7eb7e8]水元素[/c]伤害",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10029] = {
		["affix_enable"] = 8054,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "冲锋机械的攻击变为[c 8dbfd4]霜元素[/c]伤害",
		["effect_count"] = -1,
		["effect_desc"] = "",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10029,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "冲锋型·子弹附魔·霜",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "冲锋机械的攻击变为[c 8dbfd4]霜元素[/c]伤害",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10030] = {
		["affix_enable"] = 8055,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "冲锋机械的攻击变为[c dab886]雷元素[/c]伤害",
		["effect_count"] = -1,
		["effect_desc"] = "",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10030,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "冲锋型·子弹附魔·雷",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "冲锋机械的攻击变为[c dab886]雷元素[/c]伤害",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10031] = {
		["affix_enable"] = 8056,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "冲锋机械的攻击变为[c 74c9aa]风元素[/c]伤害并附带小额击退效果",
		["effect_count"] = -1,
		["effect_desc"] = "",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10031,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "冲锋型·子弹附魔·风",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "冲锋机械的攻击变为[c 74c9aa]风元素[/c]伤害并附带小额击退效果",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10032] = {
		["affix_enable"] = 8057,
		["attr_param"] = "",
		["attr_type"] = "",
		["attr_types"] = {
		},
		["desc"] = "冲锋机械的攻击变为[c 9e7fbd]蚀元素[/c]伤害",
		["effect_count"] = -1,
		["effect_desc"] = "",
		["effect_param"] = "",
		["effect_priority"] = 1,
		["effect_scope"] = "",
		["event"] = "0",
		["icon"] = "rogue_talisman_000",
		["id"] = 10032,
		["is_in_default_pool"] = false,
		["is_show"] = true,
		["max_own"] = 1,
		["name"] = "冲锋型·子弹附魔·蚀",
		["rarity"] = 1,
		["script"] = "",
		["short_desc"] = "冲锋机械的攻击变为[c 9e7fbd]蚀元素[/c]伤害",
		["sub_type"] = 2,
		["type"] = 1,
		["usable"] = 0,
		["value"] = 75,
		["values"] = {
		},
	},
	[10033] = {
		["affix_enable"] = 8058,
		["attr_param"] = "",
