{
		["bp"] = "cond002",
		["desc"] = "",
		["icon"] = "tea_condiments_002",
		["id"] = 46,
		["name"] = "焦糖布丁",
		["type"] = 10,
	},
	{
		["bp"] = "cond005",
		["desc"] = "",
		["icon"] = "tea_condiments_005",
		["id"] = 47,
		["name"] = "芒果果冻",
		["type"] = 10,
	},
	{
		["bp"] = "cond006",
		["desc"] = "",
		["icon"] = "tea_condiments_006",
		["id"] = 48,
		["name"] = "茶冻",
		["type"] = 10,
	},
	{
		["bp"] = "cond008",
		["desc"] = "",
		["icon"] = "tea_condiments_008",
		["id"] = 49,
		["name"] = "叶子冻",
		["type"] = 10,
	},
	{
		["bp"] = "cond009",
		["desc"] = "",
		["icon"] = "tea_condiments_009",
		["id"] = 50,
		["name"] = "蜜桃冻",
		["type"] = 10,
	},
	{
		["bp"] = "cond010",
		["desc"] = "",
		["icon"] = "tea_condiments_010",
		["id"] = 51,
		["name"] = "咖啡冻",
		["type"] = 10,
	},
	{
		["bp"] = "cond013",
		["desc"] = "",
		["icon"] = "tea_condiments_013",
		["id"] = 52,
		["name"] = "咸梅干",
		["type"] = 10,
	},
	{
		["bp"] = "cond015",
		["desc"] = "",
		["icon"] = "tea_condiments_003",
		["id"] = 53,
		["name"] = "椰果",
		["type"] = 10,
	},
	{
		["bp"] = "cond018",
		["desc"] = "",
		["icon"] = "tea_condiments_018",
		["id"] = 54,
		["name"] = "汪汪饼干",
		["type"] = 10,
	},
	{
		["bp"] = "cond026",
		["desc"] = "精选纯肉制作，营养与口感双重满足。",
		["icon"] = "tea_snack_004",
		["id"] = 55,
		["name"] = "冻干",
		["type"] = 10,
	},
	{
		["bp"] = "cond027",
		["desc"] = "来自蒂尔莫附近渔场的礼物，绵软甘甜，鲜而不腻。\n“生吃还是熟食……这是一个问题。”",
		["icon"] = "tea_snack_001",
		["id"] = 56,
		["name"] = "三文鱼",
		["type"] = 10,
	},
	{
		["bp"] = "cond028",
		["desc"] = "取自运动较少的肋脊部,肉质细嫩,脂香四溢。",
		["icon"] = "tea_snack_002",
		["id"] = 57,
		["name"] = "和牛",
		["type"] = 10,
	},
	{
		["bp"] = "cond029",
		["desc"] = "无骨无羽无内脏无肉粉无谷物无淀粉无诱食剂无防腐剂。\n“这是什么咒语吗？”",
		["icon"] = "tea_snack_005",
		["id"] = 58,
		["name"] = "冻干鸡肉",
		["type"] = 10,
	},
	{
		["bp"] = "cond030",
		["desc"] = "监督也可以吃的小鱼干。经过额外脱盐处理，只余鲜味~",
		["icon"] = "tea_snack_003",
		["id"] = 59,
		["name"] = "小鱼干",
		["type"] = 10,
	},
}
