{
		["sort_weight"] = 2,
		["tag"] = "回廊漫巡",
	},
	{
		["ID"] = 11,
		["check_type"] = "rc_compelete",
		["count_value_index"] = 3,
		["datasource"] = 2,
		["desc"] = "使用{1}作为队长在「{2}」中达深度等级{3}及以上",
		["extra_desc"] = "",
		["is_base_type"] = false,
		["is_collapse"] = false,
		["is_jump_type"] = true,
		["key"] = "rc_compelete_1",
		["key_name"] = "回廊漫巡",
		["show_type"] = 1,
		["sort_weight"] = 2,
		["tag"] = "回廊漫巡",
	},
	{
		["ID"] = 12,
		["bp_id"] = 102,
		["count_value_index"] = 2,
		["datasource"] = 2,
		["desc"] = "使用{1}作为队长在回廊漫巡中达深度等级{2}及以上",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = true,
		["key"] = "rc_terminal_diff_bp_1",
		["key_name"] = "回廊漫巡",
		["show_type"] = 2,
		["sort_weight"] = 99,
		["tag"] = "回廊漫巡",
	},
	{
		["ID"] = 13,
		["bp_id"] = 102,
		["count_value_index"] = 1,
		["datasource"] = 2,
		["desc"] = "使用{1}作为队长在回廊漫巡中获得{2}及以上刻印",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = true,
		["key"] = "rc_terminal_level_bp_1",
		["key_name"] = "回廊漫巡",
		["show_type"] = 2,
		["sort_weight"] = 99,
		["tag"] = "回廊漫巡",
	},
	{
		["ID"] = 14,
		["check_type"] = "stage",
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "{1}的位阶提升到S{2}",
		["extra_desc"] = "",
		["is_base_type"] = false,
		["is_collapse"] = false,
		["is_jump_type"] = false,
		["key"] = "stage_jewelry",
		["key_name"] = "同调者位阶",
		["show_type"] = 3,
		["sort_weight"] = 99,
		["tag"] = "位阶",
	},
	{
		["ID"] = 15,
		["check_type"] = "favor_lv",
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "{1}的默契值达到{2}级",
		["extra_desc"] = "",
		["is_base_type"] = false,
		["is_collapse"] = false,
		["is_jump_type"] = false,
		["key"] = "favor_lv_jewelry",
		["key_name"] = "默契值",
		["show_type"] = 3,
		["sort_weight"] = 99,
		["tag"] = "默契值",
	},
}
